     2015.17004        6.14094     2015.17090        5.76998
     2034.75500        6.34429     2034.75598        5.56730
     2027.65002        6.69010     2027.65088        5.65647
     1983.46497        5.85438     1983.46594        5.44011
     2028.86499        5.87297     2028.86597        5.48157
     1984.12500        5.79520     1984.12598        5.31640
     2005.23999        6.35471     2005.24097        5.83632
     2039.33997        6.80326     2039.34094        5.97835
     2044.37000        6.16629     2044.37097        5.50907
     2006.04004        6.54816     2006.04089        5.88533
     2011.22998        6.01058     2011.23096        5.63170
     2068.29004        6.46188     2068.29077        5.99702
     2058.72998        6.30453     2058.73071        5.54740
     2088.07495        5.80296     2088.07568        5.15478
     2030.51001        6.74240     2030.51099        6.01770
     2026.14001        6.29130     2026.14099        5.87379
     2108.37988        5.85283     2108.38086        5.47734
     2062.33008        6.02089     2062.33057        5.43260
     2057.10498        6.37330     2057.10571        5.73801
     2088.33496        6.49675     2088.33569        5.81591
     2087.65503        6.06308     2087.65576        5.87018
     2108.05005        6.40605     2108.05078        5.73966
     2133.23999        7.09242     2133.24072        6.36940
     2112.44995        5.75130     2112.45068        5.24755
     2100.94995        5.91756     2100.95068        5.28155
     2101.46509        5.77354     2101.46582        5.08824
     2090.42505        6.63019     2090.42578        5.85603
     2064.07495        5.94595     2064.07568        5.40872
     2060.10498        6.22487     2060.10571        5.90710
     2076.98999        5.95146     2076.99072        5.47125
     2077.28491        5.68408     2077.28589        5.36125
     2128.85010        6.87586     2128.85083        6.53232
     2106.56006        6.63373     2106.56079        5.96615
     2128.61011        6.21835     2128.61084        5.55535
     2128.10498        5.89143     2128.10571        5.15595
     2096.23999        5.50839     2096.24072        4.51077
     2053.06006        5.68475     2053.06055        5.68420
     2076.62988        5.91972     2076.63086        5.75138
     2105.64502        6.19144     2105.64575        5.81067
     2047.75500        5.42033     2047.75574        5.02199
     2103.19995        6.44981     2103.20068        5.53478
     2084.13501        6.70685     2084.13574        6.40978
     2112.65503        5.73158     2112.65576        5.34696
     2127.94507        6.18361     2127.94580        5.42882
     2109.72998        5.76603     2109.73071        5.23361
     2076.30005        5.74717     2076.30078        5.12502
     2056.35498        6.06251     2056.35571        5.73616
     2082.19507        5.59839     2082.19580        5.08415
     2078.30493        6.45035     2078.30566        5.87534
     2115.43994        5.96040     2115.44067        5.56247
     2126.07007        5.72321     2126.07080        4.83251
     2124.32007        5.73215     2124.32080        5.25532
     2087.19995        5.98665     2087.20068        5.42022
     2089.64990        5.98644     2089.65088        5.30023
     2097.91504        6.11987     2097.91577        5.30045
     2093.33008        5.97922     2093.33081        5.16917
     2088.73511        5.92113     2088.73584        5.31753
     2115.94507        6.04954     2115.94580        5.24698
     2114.25000        6.14959     2114.25073        5.36227
     2133.00488        5.85747     2133.00586        5.05343
     2152.93994        5.80314     2152.94067        5.14514
     2093.27490        6.33201     2093.27539        5.66144
     2052.22510        6.12449     2052.22559        5.77455
     2047.22498        5.98994     2047.22546        5.57495
     2102.97998        6.16438     2102.98047        5.81275
     2018.72498        5.92743     2018.72546        5.30300
     2048.57495        5.87787     2048.57544        5.68409
     2055.55493        5.58945     2055.55542        5.14149
     1995.78003        6.20577     1995.78052        5.83786
     2031.81995        5.87602     2031.82043        5.24431
     2001.33496        6.61950     2001.33545        6.01511
